date,demand,sku,supermarket
2019-10-24,74.0,heineken regular,dirk
2019-10-25,72.0,heineken regular,dirk
2019-10-26,,heineken regular,dirk
2019-10-27,71.0,heineken regular,dirk
2019-10-28,,heineken regular,dirk
2019-10-29,69.0,heineken regular,dirk
2019-10-30,74.0,heineken regular,dirk
2019-10-31,,heineken regular,dirk
2019-11-01,70.0,heineken regular,dirk
2019-11-02,67.0,heineken regular,dirk
2019-11-03,,heineken regular,dirk
2019-11-04,69.0,heineken regular,dirk
2019-11-05,69.0,heineken regular,dirk
2019-11-06,71.0,heineken regular,dirk
2019-11-07,,heineken regular,dirk
2019-11-08,71.0,heineken regular,dirk
2019-11-09,67.0,heineken regular,dirk
2019-11-10,69.0,heineken regular,dirk
2019-11-11,74.0,heineken regular,dirk
2019-11-12,70.0,heineken regular,dirk
2019-11-13,73.0,heineken regular,dirk
2019-11-14,72.0,heineken regular,dirk
2019-11-15,72.0,heineken regular,dirk
2019-11-16,70.0,heineken regular,dirk
2019-11-17,69.0,heineken regular,dirk
2019-11-18,71.0,heineken regular,dirk
2019-11-19,67.0,heineken regular,dirk
2019-11-20,70.0,heineken regular,dirk
2019-11-21,72.0,heineken regular,dirk
2019-11-22,71.0,heineken regular,dirk
2019-11-23,74.0,heineken regular,dirk
2019-11-24,69.0,heineken regular,dirk
2019-11-25,69.0,heineken regular,dirk
2019-11-26,71.0,heineken regular,dirk
2019-11-27,68.0,heineken regular,dirk
2019-11-28,,heineken regular,dirk
2019-11-29,70.0,heineken regular,dirk
2019-11-30,71.0,heineken regular,dirk
2019-12-01,67.0,heineken regular,dirk
2019-12-02,66.0,heineken regular,dirk
2019-12-03,70.0,heineken regular,dirk
2019-12-04,70.0,heineken regular,dirk
2019-12-05,72.0,heineken regular,dirk
2019-12-06,69.0,heineken regular,dirk
2019-12-07,74.0,heineken regular,dirk
2019-12-08,,heineken regular,dirk
2019-12-09,67.0,heineken regular,dirk
2019-12-10,69.0,heineken regular,dirk
2019-12-11,73.0,heineken regular,dirk
2019-12-12,71.0,heineken regular,dirk
2019-12-13,68.0,heineken regular,dirk
2019-12-14,68.0,heineken regular,dirk
2019-12-15,,heineken regular,dirk
2019-12-16,72.0,heineken regular,dirk
2019-12-17,68.0,heineken regular,dirk
2019-12-18,73.0,heineken regular,dirk
2019-12-19,69.0,heineken regular,dirk
2019-12-20,74.0,heineken regular,dirk
2019-12-21,69.0,heineken regular,dirk
2019-12-22,66.0,heineken regular,dirk
2019-12-23,68.0,heineken regular,dirk
2019-12-24,69.0,heineken regular,dirk
2019-12-25,72.0,heineken regular,dirk
2019-12-26,73.0,heineken regular,dirk
2019-12-27,71.0,heineken regular,dirk
2019-12-28,67.0,heineken regular,dirk
2019-12-29,69.0,heineken regular,dirk
2019-12-30,68.0,heineken regular,dirk
2019-12-31,70.0,heineken regular,dirk
2020-01-01,69.0,heineken regular,dirk
2020-01-02,69.0,heineken regular,dirk
2020-01-03,75.0,heineken regular,dirk
2020-01-04,68.0,heineken regular,dirk
2020-01-05,65.0,heineken regular,dirk
2020-01-06,68.0,heineken regular,dirk
2020-01-07,72.0,heineken regular,dirk
2020-01-08,,heineken regular,dirk
2020-01-09,69.0,heineken regular,dirk
2020-01-10,72.0,heineken regular,dirk
2020-01-11,74.0,heineken regular,dirk
2020-01-12,66.0,heineken regular,dirk
2020-01-13,69.0,heineken regular,dirk
2020-01-14,,heineken regular,dirk
2020-01-15,73.0,heineken regular,dirk
2020-01-16,71.0,heineken regular,dirk
2020-01-17,72.0,heineken regular,dirk
2020-01-18,67.0,heineken regular,dirk
2020-01-19,,heineken regular,dirk
2020-01-20,,heineken regular,dirk
2020-01-21,66.0,heineken regular,dirk
2020-01-22,,heineken regular,dirk
2020-01-23,71.0,heineken regular,dirk
2020-01-24,68.0,heineken regular,dirk
2020-01-25,68.0,heineken regular,dirk
2020-01-26,70.0,heineken regular,dirk
2020-01-27,,heineken regular,dirk
2020-01-28,69.0,heineken regular,dirk
2020-01-29,72.0,heineken regular,dirk
2020-01-30,72.0,heineken regular,dirk
2020-01-31,69.0,heineken regular,dirk
2020-02-01,70.0,heineken regular,dirk
2020-02-02,68.0,heineken regular,dirk
2020-02-03,70.0,heineken regular,dirk
2020-02-04,72.0,heineken regular,dirk
2020-02-05,73.0,heineken regular,dirk
2020-02-06,70.0,heineken regular,dirk
2020-02-07,71.0,heineken regular,dirk
2020-02-08,68.0,heineken regular,dirk
2020-02-09,71.0,heineken regular,dirk
2020-02-10,70.0,heineken regular,dirk
2020-02-11,70.0,heineken regular,dirk
2020-02-12,72.0,heineken regular,dirk
2020-02-13,68.0,heineken regular,dirk
2020-02-14,69.0,heineken regular,dirk
2020-02-15,70.0,heineken regular,dirk
2020-02-16,72.0,heineken regular,dirk
2020-02-17,69.0,heineken regular,dirk
2020-02-18,71.0,heineken regular,dirk
2020-02-19,74.0,heineken regular,dirk
2020-02-20,70.0,heineken regular,dirk
2020-02-21,72.0,heineken regular,dirk
2020-02-22,,heineken regular,dirk
2020-02-23,74.0,heineken regular,dirk
2020-02-24,71.0,heineken regular,dirk
2020-02-25,,heineken regular,dirk
2020-02-26,71.0,heineken regular,dirk
2020-02-27,73.0,heineken regular,dirk
2020-02-28,71.0,heineken regular,dirk
2020-02-29,73.0,heineken regular,dirk
2020-03-01,,heineken regular,dirk
2020-03-02,74.0,heineken regular,dirk
2020-03-03,72.0,heineken regular,dirk
2020-03-04,73.0,heineken regular,dirk
2020-03-05,71.0,heineken regular,dirk
2020-03-06,73.0,heineken regular,dirk
2020-03-07,72.0,heineken regular,dirk
2020-03-08,,heineken regular,dirk
2020-03-09,72.0,heineken regular,dirk
2020-03-10,69.0,heineken regular,dirk
2020-03-11,67.0,heineken regular,dirk
2020-03-12,,heineken regular,dirk
2020-03-13,69.0,heineken regular,dirk
2020-03-14,73.0,heineken regular,dirk
2020-03-15,68.0,heineken regular,dirk
2020-03-16,70.0,heineken regular,dirk
2020-03-17,77.0,heineken regular,dirk
2020-03-18,76.0,heineken regular,dirk
2020-03-19,73.0,heineken regular,dirk
2020-03-20,72.0,heineken regular,dirk
2020-03-21,74.0,heineken regular,dirk
2020-03-22,67.0,heineken regular,dirk
2020-03-23,75.0,heineken regular,dirk
2020-03-24,71.0,heineken regular,dirk
2020-03-25,72.0,heineken regular,dirk
2020-03-26,74.0,heineken regular,dirk
2020-03-27,72.0,heineken regular,dirk
2020-03-28,71.0,heineken regular,dirk
2020-03-29,74.0,heineken regular,dirk
2020-03-30,72.0,heineken regular,dirk
2020-03-31,71.0,heineken regular,dirk
2020-04-01,75.0,heineken regular,dirk
2020-04-02,75.0,heineken regular,dirk
2020-04-03,,heineken regular,dirk
2020-04-04,72.0,heineken regular,dirk
2020-04-05,71.0,heineken regular,dirk
2020-04-06,75.0,heineken regular,dirk
2020-04-07,73.0,heineken regular,dirk
2020-04-08,76.0,heineken regular,dirk
2020-04-09,72.0,heineken regular,dirk
2020-04-10,72.0,heineken regular,dirk
2020-04-11,74.0,heineken regular,dirk
2020-04-12,73.0,heineken regular,dirk
2020-04-13,74.0,heineken regular,dirk
2020-04-14,76.0,heineken regular,dirk
2020-04-15,77.0,heineken regular,dirk
2020-04-16,74.0,heineken regular,dirk
2020-04-17,74.0,heineken regular,dirk
2020-04-18,75.0,heineken regular,dirk
2020-04-19,74.0,heineken regular,dirk
2020-04-20,73.0,heineken regular,dirk
2020-04-21,78.0,heineken regular,dirk
2020-04-22,78.0,heineken regular,dirk
2020-04-23,72.0,heineken regular,dirk
2020-04-24,74.0,heineken regular,dirk
2020-04-25,73.0,heineken regular,dirk
2020-04-26,77.0,heineken regular,dirk
2020-04-27,,heineken regular,dirk
2020-04-28,76.0,heineken regular,dirk
2020-04-29,76.0,heineken regular,dirk
2020-04-30,74.0,heineken regular,dirk
2020-05-01,77.0,heineken regular,dirk
2020-05-02,74.0,heineken regular,dirk
2020-05-03,71.0,heineken regular,dirk
2020-05-04,72.0,heineken regular,dirk
2020-05-05,,heineken regular,dirk
2020-05-06,,heineken regular,dirk
2020-05-07,,heineken regular,dirk
2020-05-08,76.0,heineken regular,dirk
2020-05-09,71.0,heineken regular,dirk
2020-05-10,71.0,heineken regular,dirk
2020-05-11,75.0,heineken regular,dirk
2020-05-12,,heineken regular,dirk
2020-05-13,76.0,heineken regular,dirk
2020-05-14,,heineken regular,dirk
2020-05-15,75.0,heineken regular,dirk
2020-05-16,75.0,heineken regular,dirk
2020-05-17,,heineken regular,dirk
2020-05-18,74.0,heineken regular,dirk
2020-05-19,75.0,heineken regular,dirk
2020-05-20,75.0,heineken regular,dirk
2020-05-21,76.0,heineken regular,dirk
2020-05-22,73.0,heineken regular,dirk
2020-05-23,,heineken regular,dirk
2020-05-24,76.0,heineken regular,dirk
2020-05-25,75.0,heineken regular,dirk
2020-05-26,73.0,heineken regular,dirk
2020-05-27,79.0,heineken regular,dirk
2020-05-28,80.0,heineken regular,dirk
2020-05-29,73.0,heineken regular,dirk
2020-05-30,,heineken regular,dirk
2020-05-31,77.0,heineken regular,dirk
2020-06-01,74.0,heineken regular,dirk
2020-06-02,72.0,heineken regular,dirk
2020-06-03,78.0,heineken regular,dirk
2020-06-04,79.0,heineken regular,dirk
2020-06-05,79.0,heineken regular,dirk
2020-06-06,78.0,heineken regular,dirk
2020-06-07,78.0,heineken regular,dirk
2020-06-08,,heineken regular,dirk
2020-06-09,78.0,heineken regular,dirk
2020-06-10,80.0,heineken regular,dirk
2020-06-11,78.0,heineken regular,dirk
2020-06-12,,heineken regular,dirk
2020-06-13,80.0,heineken regular,dirk
2020-06-14,75.0,heineken regular,dirk
2020-06-15,73.0,heineken regular,dirk
2020-06-16,79.0,heineken regular,dirk
2020-06-17,80.0,heineken regular,dirk
2020-06-18,78.0,heineken regular,dirk
2020-06-19,78.0,heineken regular,dirk
2020-06-20,79.0,heineken regular,dirk
2020-06-21,73.0,heineken regular,dirk
2020-06-22,76.0,heineken regular,dirk
2020-06-23,75.0,heineken regular,dirk
2020-06-24,79.0,heineken regular,dirk
2020-06-25,77.0,heineken regular,dirk
2020-06-26,82.0,heineken regular,dirk
2020-06-27,77.0,heineken regular,dirk
2020-06-28,74.0,heineken regular,dirk
2020-06-29,73.0,heineken regular,dirk
2020-06-30,80.0,heineken regular,dirk
2020-07-01,81.0,heineken regular,dirk
2020-07-02,78.0,heineken regular,dirk
2020-07-03,77.0,heineken regular,dirk
2020-07-04,78.0,heineken regular,dirk
2020-07-05,75.0,heineken regular,dirk
2020-07-06,,heineken regular,dirk
2020-07-07,74.0,heineken regular,dirk
2020-07-08,77.0,heineken regular,dirk
2020-07-09,78.0,heineken regular,dirk
2020-07-10,78.0,heineken regular,dirk
2020-07-11,78.0,heineken regular,dirk
2020-07-12,73.0,heineken regular,dirk
2020-07-13,74.0,heineken regular,dirk
2020-07-14,76.0,heineken regular,dirk
2020-07-15,79.0,heineken regular,dirk
2020-07-16,74.0,heineken regular,dirk
2020-07-17,75.0,heineken regular,dirk
2020-07-18,78.0,heineken regular,dirk
2020-07-19,75.0,heineken regular,dirk
2020-07-20,,heineken regular,dirk
2020-07-21,73.0,heineken regular,dirk
2020-07-22,78.0,heineken regular,dirk
2020-07-23,80.0,heineken regular,dirk
2020-07-24,79.0,heineken regular,dirk
2020-07-25,77.0,heineken regular,dirk
2020-07-26,,heineken regular,dirk
2020-07-27,77.0,heineken regular,dirk
2020-07-28,78.0,heineken regular,dirk
2020-07-29,82.0,heineken regular,dirk
2020-07-30,81.0,heineken regular,dirk
2020-07-31,77.0,heineken regular,dirk
2020-08-01,76.0,heineken regular,dirk
2020-08-02,75.0,heineken regular,dirk
2020-08-03,74.0,heineken regular,dirk
2020-08-04,77.0,heineken regular,dirk
2020-08-05,76.0,heineken regular,dirk
2020-08-06,79.0,heineken regular,dirk
2020-08-07,76.0,heineken regular,dirk
2020-08-08,76.0,heineken regular,dirk
2020-08-09,77.0,heineken regular,dirk
2020-08-10,74.0,heineken regular,dirk
2020-08-11,78.0,heineken regular,dirk
2020-08-12,75.0,heineken regular,dirk
2020-08-13,,heineken regular,dirk
2020-08-14,74.0,heineken regular,dirk
2020-08-15,73.0,heineken regular,dirk
2020-08-16,75.0,heineken regular,dirk
2020-08-17,73.0,heineken regular,dirk
2020-08-18,72.0,heineken regular,dirk
2020-08-19,74.0,heineken regular,dirk
2020-08-20,75.0,heineken regular,dirk
2020-08-21,76.0,heineken regular,dirk
2020-08-22,72.0,heineken regular,dirk
2020-08-23,72.0,heineken regular,dirk
2020-08-24,75.0,heineken regular,dirk
2020-08-25,78.0,heineken regular,dirk
2020-08-26,74.0,heineken regular,dirk
2020-08-27,77.0,heineken regular,dirk
2020-08-28,78.0,heineken regular,dirk
2020-08-29,76.0,heineken regular,dirk
2020-08-30,77.0,heineken regular,dirk
2020-08-31,76.0,heineken regular,dirk
2020-09-01,73.0,heineken regular,dirk
2020-09-02,79.0,heineken regular,dirk
2020-09-03,77.0,heineken regular,dirk
2020-09-04,81.0,heineken regular,dirk
2020-09-05,76.0,heineken regular,dirk
2020-09-06,78.0,heineken regular,dirk
2020-09-07,,heineken regular,dirk
2020-09-08,,heineken regular,dirk
2020-09-09,75.0,heineken regular,dirk
2020-09-10,77.0,heineken regular,dirk
2020-09-11,77.0,heineken regular,dirk
2020-09-12,74.0,heineken regular,dirk
2020-09-13,74.0,heineken regular,dirk
2020-09-14,,heineken regular,dirk
2020-09-15,74.0,heineken regular,dirk
2020-09-16,79.0,heineken regular,dirk
2020-09-17,78.0,heineken regular,dirk
2020-09-18,72.0,heineken regular,dirk
2020-09-19,76.0,heineken regular,dirk
2020-09-20,74.0,heineken regular,dirk
2020-09-21,76.0,heineken regular,dirk
2020-09-22,,heineken regular,dirk
2020-09-23,74.0,heineken regular,dirk
2020-09-24,75.0,heineken regular,dirk
2020-09-25,72.0,heineken regular,dirk
2020-09-26,73.0,heineken regular,dirk
2020-09-27,76.0,heineken regular,dirk
2020-09-28,75.0,heineken regular,dirk
2020-09-29,77.0,heineken regular,dirk
2020-09-30,74.0,heineken regular,dirk
2020-10-01,73.0,heineken regular,dirk
2020-10-02,,heineken regular,dirk
2020-10-03,74.0,heineken regular,dirk
2020-10-04,,heineken regular,dirk
2020-10-05,76.0,heineken regular,dirk
2020-10-06,76.0,heineken regular,dirk
2020-10-07,77.0,heineken regular,dirk
2020-10-08,76.0,heineken regular,dirk
2020-10-09,75.0,heineken regular,dirk
2020-10-10,75.0,heineken regular,dirk
2020-10-11,70.0,heineken regular,dirk
2020-10-12,,heineken regular,dirk
2020-10-13,79.0,heineken regular,dirk
2020-10-14,79.0,heineken regular,dirk
2020-10-15,,heineken regular,dirk
2020-10-16,82.0,heineken regular,dirk
2020-10-17,81.0,heineken regular,dirk
2020-10-18,,heineken regular,dirk
2020-10-19,80.0,heineken regular,dirk
2020-10-20,79.0,heineken regular,dirk
2020-10-21,86.0,heineken regular,dirk
2020-10-22,84.0,heineken regular,dirk
2020-10-23,,heineken regular,dirk
2020-10-24,84.0,heineken regular,dirk
2020-10-25,79.0,heineken regular,dirk
2020-10-26,82.0,heineken regular,dirk
2020-10-27,73.0,heineken regular,dirk
2020-10-28,74.0,heineken regular,dirk
2020-10-29,74.0,heineken regular,dirk
2020-10-30,74.0,heineken regular,dirk
2020-10-31,70.0,heineken regular,dirk
2020-11-01,75.0,heineken regular,dirk
2020-11-02,,heineken regular,dirk
2020-11-03,,heineken regular,dirk
2020-11-04,73.0,heineken regular,dirk
2020-11-05,72.0,heineken regular,dirk
2020-11-06,72.0,heineken regular,dirk
2020-11-07,71.0,heineken regular,dirk
2020-11-08,71.0,heineken regular,dirk
2020-11-09,73.0,heineken regular,dirk
2020-11-10,74.0,heineken regular,dirk
2020-11-11,72.0,heineken regular,dirk
2020-11-12,,heineken regular,dirk
2020-11-13,72.0,heineken regular,dirk
2020-11-14,73.0,heineken regular,dirk
2020-11-15,72.0,heineken regular,dirk
2020-11-16,73.0,heineken regular,dirk
2020-11-17,70.0,heineken regular,dirk
2020-11-18,72.0,heineken regular,dirk
2020-11-19,70.0,heineken regular,dirk
2020-11-20,73.0,heineken regular,dirk
2020-11-21,71.0,heineken regular,dirk
2020-11-22,,heineken regular,dirk
2020-11-23,71.0,heineken regular,dirk
2020-11-24,74.0,heineken regular,dirk
2020-11-25,73.0,heineken regular,dirk
2020-11-26,77.0,heineken regular,dirk
2020-11-27,,heineken regular,dirk
2020-11-28,73.0,heineken regular,dirk
2020-11-29,69.0,heineken regular,dirk
2020-11-30,71.0,heineken regular,dirk
2020-12-01,76.0,heineken regular,dirk
2020-12-02,68.0,heineken regular,dirk
2020-12-03,75.0,heineken regular,dirk
2020-12-04,73.0,heineken regular,dirk
2020-12-05,71.0,heineken regular,dirk
2020-12-06,73.0,heineken regular,dirk
2020-12-07,69.0,heineken regular,dirk
2020-12-08,70.0,heineken regular,dirk
2020-12-09,72.0,heineken regular,dirk
2020-12-10,75.0,heineken regular,dirk
2020-12-11,70.0,heineken regular,dirk
2020-12-12,72.0,heineken regular,dirk
2020-12-13,71.0,heineken regular,dirk
2020-12-14,355.0,heineken regular,dirk
2020-12-15,74.0,heineken regular,dirk
2020-12-16,70.0,heineken regular,dirk
2020-12-17,,heineken regular,dirk
2020-12-18,,heineken regular,dirk
2020-12-19,73.0,heineken regular,dirk
2020-12-20,74.0,heineken regular,dirk
2020-12-21,71.0,heineken regular,dirk
2020-12-22,73.0,heineken regular,dirk
2020-12-23,73.0,heineken regular,dirk
2020-12-24,72.0,heineken regular,dirk
2020-12-25,71.0,heineken regular,dirk
2020-12-26,69.0,heineken regular,dirk
2020-12-27,75.0,heineken regular,dirk
2020-12-28,71.0,heineken regular,dirk
2020-12-29,71.0,heineken regular,dirk
2020-12-30,73.0,heineken regular,dirk
2020-12-31,72.0,heineken regular,dirk
2021-01-01,71.0,heineken regular,dirk
2021-01-02,71.0,heineken regular,dirk
2021-01-03,72.0,heineken regular,dirk
2021-01-04,70.0,heineken regular,dirk
2021-01-05,,heineken regular,dirk
2021-01-06,69.0,heineken regular,dirk
2021-01-07,73.0,heineken regular,dirk
2021-01-08,74.0,heineken regular,dirk
2021-01-09,72.0,heineken regular,dirk
2021-01-10,68.0,heineken regular,dirk
2021-01-11,71.0,heineken regular,dirk
2021-01-12,70.0,heineken regular,dirk
2021-01-13,,heineken regular,dirk
2021-01-14,75.0,heineken regular,dirk
2021-01-15,76.0,heineken regular,dirk
2021-01-16,70.0,heineken regular,dirk
2021-01-17,70.0,heineken regular,dirk
2021-01-18,70.0,heineken regular,dirk
2021-01-19,,heineken regular,dirk
2021-01-20,75.0,heineken regular,dirk
2021-01-21,,heineken regular,dirk
2021-01-22,75.0,heineken regular,dirk
2021-01-23,75.0,heineken regular,dirk
2021-01-24,67.0,heineken regular,dirk
2021-01-25,72.0,heineken regular,dirk
2021-01-26,71.0,heineken regular,dirk
2021-01-27,72.0,heineken regular,dirk
2021-01-28,72.0,heineken regular,dirk
2021-01-29,,heineken regular,dirk
2021-01-30,73.0,heineken regular,dirk
2021-01-31,71.0,heineken regular,dirk
2021-02-01,72.0,heineken regular,dirk
2021-02-02,,heineken regular,dirk
2021-02-03,71.0,heineken regular,dirk
2021-02-04,72.0,heineken regular,dirk
2021-02-05,,heineken regular,dirk
2021-02-06,70.0,heineken regular,dirk
2021-02-07,71.0,heineken regular,dirk
2021-02-08,68.0,heineken regular,dirk
2021-02-09,74.0,heineken regular,dirk
2021-02-10,73.0,heineken regular,dirk
2021-02-11,73.0,heineken regular,dirk
2021-02-12,,heineken regular,dirk
2021-02-13,,heineken regular,dirk
2021-02-14,70.0,heineken regular,dirk
2021-02-15,74.0,heineken regular,dirk
2021-02-16,70.0,heineken regular,dirk
2021-02-17,74.0,heineken regular,dirk
2021-02-18,73.0,heineken regular,dirk
2021-02-19,75.0,heineken regular,dirk
2021-02-20,71.0,heineken regular,dirk
2021-02-21,74.0,heineken regular,dirk
2021-02-22,72.0,heineken regular,dirk
2021-02-23,,heineken regular,dirk
2021-02-24,,heineken regular,dirk
2021-02-25,75.0,heineken regular,dirk
2021-02-26,74.0,heineken regular,dirk
2021-02-27,73.0,heineken regular,dirk
2021-02-28,75.0,heineken regular,dirk
2021-03-01,72.0,heineken regular,dirk
2021-03-02,70.0,heineken regular,dirk
2021-03-03,74.0,heineken regular,dirk
2021-03-04,76.0,heineken regular,dirk
2021-03-05,71.0,heineken regular,dirk
2021-03-06,73.0,heineken regular,dirk
2021-03-07,74.0,heineken regular,dirk
2021-03-08,72.0,heineken regular,dirk
2021-03-09,,heineken regular,dirk
2021-03-10,73.0,heineken regular,dirk
2021-03-11,75.0,heineken regular,dirk
2021-03-12,,heineken regular,dirk
2021-03-13,70.0,heineken regular,dirk
2021-03-14,71.0,heineken regular,dirk
2021-03-15,76.0,heineken regular,dirk
2021-03-16,77.0,heineken regular,dirk
2021-03-17,75.0,heineken regular,dirk
2021-03-18,77.0,heineken regular,dirk
2021-03-19,74.0,heineken regular,dirk
2021-03-20,71.0,heineken regular,dirk
2021-03-21,73.0,heineken regular,dirk
2021-03-22,78.0,heineken regular,dirk
2021-03-23,76.0,heineken regular,dirk
2021-03-24,74.0,heineken regular,dirk
2021-03-25,78.0,heineken regular,dirk
2021-03-26,77.0,heineken regular,dirk
2021-03-27,75.0,heineken regular,dirk
2021-03-28,72.0,heineken regular,dirk
2021-03-29,72.0,heineken regular,dirk
2021-03-30,76.0,heineken regular,dirk
2021-03-31,74.0,heineken regular,dirk
2021-04-01,77.0,heineken regular,dirk
2021-04-02,73.0,heineken regular,dirk
2021-04-03,73.0,heineken regular,dirk
2021-04-04,,heineken regular,dirk
2021-04-05,74.0,heineken regular,dirk
2021-04-06,73.0,heineken regular,dirk
